{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:37:18.015548', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52969, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:52.393008', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:52.476521', 'total_length': 92, 'data': 'd6:a3:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 49525, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:52.562280', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62467, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:52.688570', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62470, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:52.749463', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:53.512607', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62467, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:53.700385', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62470, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:53.755402', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:53.815048', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:53.816772', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:53.819740', 'total_length': 92, 'data': 'd6:a9:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:53.820818', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:53.823406', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:53.900754', 'total_length': 110, 'data': 'd6:ab:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:43:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:53.903058', 'total_length': 110, 'data': 'd6:ac:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:53.903952', 'total_length': 110, 'data': 'd6:ad:29:10:00:01:00:00:00:00:00:01:20:46:48:45:50:46:43:45:4c:45:48:46:43:45:50:46:46:46:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:80:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52121, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:53.940139', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:54.579411', 'total_length': 92, 'data': 'd6:a9:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:54.652480', 'total_length': 110, 'data': 'd6:ab:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:43:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:54.674165', 'total_length': 110, 'data': 'd6:ad:29:10:00:01:00:00:00:00:00:01:20:46:48:45:50:46:43:45:4c:45:48:46:43:45:50:46:46:46:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:80:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:54.674458', 'total_length': 110, 'data': 'd6:ac:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62467, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:54.714084', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62470, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:54.757713', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:54.832763', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:54.833865', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:57:54.854169', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:55.333480', 'total_length': 92, 'data': 'd6:a9:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:55.414221', 'total_length': 110, 'data': 'd6:ab:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:43:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:55.434350', 'total_length': 110, 'data': 'd6:ad:29:10:00:01:00:00:00:00:00:01:20:46:48:45:50:46:43:45:4c:45:48:46:43:45:50:46:46:46:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:80:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:55.434541', 'total_length': 110, 'data': 'd6:ac:29:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:55.474573', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:55.547969', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:55.548776', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:55.695618', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:55.697048', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62467, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:55.715000', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 62470, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:55.770242', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52121, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:55.938045', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:56.164586', 'total_length': 110, 'data': 'd6:ab:28:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:43:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:56.193301', 'total_length': 110, 'data': 'd6:ac:28:10:00:01:00:00:00:00:00:01:20:45:45:45:46:46:44:45:4c:46:45:45:50:46:41:43:4e:45:48:45:48:45:45:44:45:45:4e:44:4a:46:42:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:00:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-05 13:57:56.193423', 'total_length': 110, 'data': 'd6:ad:28:10:00:01:00:00:00:00:00:01:20:46:48:45:50:46:43:45:4c:45:48:46:43:45:50:46:46:46:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01:c0:0c:00:20:00:01:00:04:93:e0:00:06:80:00:ac:1b:20:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:56.549957', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:56.551946', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:56.701721', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:56.711722', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:57.467899', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 52121, 'dest_port': 1900, 'timestamp': '2023-06-05 13:57:57.956777', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:58.553857', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:58.555222', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:58.716272', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-05 13:57:58.719828', 'total_length': 82, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:0b:5f:67:6f:6f:67:6c:65:63:61:73:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
